# Omega(k)/|Omega(k)|, Omega(k) comes from the 4,5,6 columns of Berrycurvature.dat.
#col     1           2           3           4           5           6
  # kx (1/A)    ky (1/A)    kz (1/A)     Omega_x     Omega_y     Omega_z
    0.117549    0.118767    0.000000   -0.379514   -0.583974    0.717595
    0.117549    0.127250    0.000000   -0.385205   -0.720773    0.576285
    0.117549    0.135733    0.000000   -0.377329   -0.897923    0.226619
    0.117549    0.144217    0.000000   -0.267181   -0.876411   -0.400647
    0.117549    0.152700    0.000000   -0.107481   -0.578509   -0.808563
    0.117549    0.161183    0.000000   -0.020764   -0.349197   -0.936819
    0.117549    0.169667    0.000000    0.017377   -0.216176   -0.976200
    0.117549    0.178150    0.000000    0.033450   -0.135655   -0.990191
    0.117549    0.186633    0.000000    0.039099   -0.083263   -0.995760
    0.117549    0.195117    0.000000    0.039529   -0.047071   -0.998109
    0.117549    0.203600    0.000000    0.037288   -0.020897   -0.999086
    0.117549    0.212083    0.000000    0.033721   -0.001319   -0.999430
    0.117549    0.220567    0.000000    0.029564    0.013646   -0.999470
    0.117549    0.229050    0.000000    0.025237    0.025156   -0.999365
    0.117549    0.237533    0.000000    0.020994    0.033881   -0.999205
    0.117549    0.246017    0.000000    0.017014    0.040198   -0.999047
    0.117549    0.254500    0.000000    0.013438    0.044346   -0.998926
    0.117549    0.262983    0.000000    0.010383    0.046525   -0.998863
    0.117549    0.271467    0.000000    0.007932    0.046971   -0.998865
    0.117549    0.279950    0.000000    0.006116    0.045965   -0.998924
    0.117549    0.288433    0.000000    0.004911    0.043813   -0.999028
    0.117549    0.296917    0.000000    0.004252    0.040805   -0.999158
    0.117549    0.305400    0.000000    0.004056    0.037178   -0.999300
    0.117549    0.313883    0.000000    0.004254    0.033093   -0.999443
    0.117549    0.322367    0.000000    0.004811    0.028653   -0.999578
    0.117549    0.330850    0.000000    0.005741    0.023913   -0.999698
    0.117549    0.339333    0.000000    0.007098    0.018918   -0.999796
    0.117549    0.347817    0.000000    0.008968    0.013726   -0.999866
    0.117549    0.356300    0.000000    0.011437    0.008419   -0.999899
    0.117549    0.364783    0.000000    0.014571    0.003102   -0.999889
    0.117549    0.373267    0.000000    0.018387   -0.002117   -0.999829
    0.117549    0.381750    0.000000    0.022850   -0.007154   -0.999713
    0.117549    0.390233    0.000000    0.027884   -0.011970   -0.999539
    0.117549    0.398717    0.000000    0.033393   -0.016583   -0.999305
    0.117549    0.407200    0.000000    0.039289   -0.021069   -0.999006
    0.117549    0.415683    0.000000    0.045506   -0.025542   -0.998637
    0.117549    0.424167    0.000000    0.052001   -0.030147   -0.998192
    0.117549    0.432650    0.000000    0.058741   -0.035033   -0.997658
    0.117549    0.441133    0.000000    0.065686   -0.040344   -0.997024
    0.117549    0.449617    0.000000    0.072762   -0.046200   -0.996279
    0.117549    0.458100    0.000000    0.079850   -0.052688   -0.995413
    0.117549    0.466583    0.000000    0.086788   -0.059844   -0.994428
    0.117549    0.475067    0.000000    0.093386   -0.067656   -0.993329
    0.117549    0.483550    0.000000    0.099465   -0.076072   -0.992129
    0.117549    0.492033    0.000000    0.104909   -0.085028   -0.990840
  
    0.132242   -0.347817    0.000000   -0.046018   -0.034922   -0.998330
    0.132242   -0.339333    0.000000   -0.042259   -0.021168   -0.998882
    0.132242   -0.330850    0.000000   -0.038899   -0.007696   -0.999213
    0.132242   -0.322367    0.000000   -0.035354    0.004982   -0.999362
    0.132242   -0.313883    0.000000   -0.031363    0.016381   -0.999374
    0.132242   -0.305400    0.000000   -0.026997    0.026133   -0.999294
    0.132242   -0.296917    0.000000   -0.022573    0.033997   -0.999167
    0.132242   -0.288433    0.000000   -0.018543    0.039790   -0.999036
    0.132242   -0.279950    0.000000   -0.015374    0.043297   -0.998944
    0.132242   -0.271467    0.000000   -0.013457    0.044196   -0.998932
    0.132242   -0.262983    0.000000   -0.013022    0.042001   -0.999033
    0.132242   -0.254500    0.000000   -0.014077    0.036008   -0.999252
    0.132242   -0.246017    0.000000   -0.016351    0.025228   -0.999548
    0.132242   -0.237533    0.000000   -0.019255    0.008209   -0.999781
    0.132242   -0.229050    0.000000   -0.021808   -0.017348   -0.999612
    0.132242   -0.220567    0.000000   -0.022457   -0.055377   -0.998213
    0.132242   -0.212083    0.000000   -0.018567   -0.113061   -0.993415
    0.132242   -0.203600    0.000000   -0.005119   -0.204004   -0.978957
    0.132242   -0.195117    0.000000    0.028281   -0.353138   -0.935144
    0.132242   -0.186633    0.000000    0.100739   -0.590402   -0.800798
    0.132242   -0.178150    0.000000    0.218218   -0.858240   -0.464549
    0.132242   -0.169667    0.000000    0.317580   -0.947983   -0.021722
    0.132242   -0.161183    0.000000    0.370063   -0.890744    0.263874
    0.132242   -0.152700    0.000000    0.409821   -0.823706    0.391862
    0.132242   -0.144217    0.000000    0.453927   -0.778875    0.432786
    0.132242   -0.135733    0.000000    0.505381   -0.751375    0.424294
    0.132242   -0.127250    0.000000    0.562698   -0.732380    0.383393
    0.132242   -0.118767    0.000000    0.622760   -0.714566    0.318694
    0.132242   -0.110283    0.000000    0.681837   -0.692607    0.235362
    0.132242   -0.101800    0.000000    0.736108   -0.662914    0.136713
    0.132242   -0.093317    0.000000    0.781737   -0.623113    0.024828
    0.132242   -0.084833    0.000000    0.814601   -0.571595   -0.098509
    0.132242   -0.076350    0.000000    0.830265   -0.507574   -0.230281
    0.132242   -0.067867    0.000000    0.824853   -0.431774   -0.364951
    0.132242   -0.059383    0.000000    0.796704   -0.347087   -0.494766
    0.132242   -0.050900    0.000000    0.747454   -0.258210   -0.612078
    0.132242   -0.042417    0.000000    0.681140   -0.170087   -0.712123
    0.132242   -0.033933    0.000000    0.601600   -0.086216   -0.794131
    0.132242   -0.025450    0.000000    0.509507   -0.007833   -0.860431
    0.132242   -0.016967    0.000000    0.399023    0.066153   -0.914551
    0.132242   -0.008483    0.000000    0.250300    0.139329   -0.958090
    0.132242   -0.000000    0.000000    0.003663    0.217887   -0.975967
    0.132242    0.008483    0.000000   -0.501342    0.286961   -0.816278
    0.132242    0.016967    0.000000   -0.984365    0.168668   -0.050757
    0.132242    0.025450    0.000000   -0.876303   -0.010097    0.481655
    0.132242    0.033933    0.000000   -0.738019   -0.103308    0.666825
    0.132242    0.042417    0.000000   -0.646988   -0.159612    0.745607
    0.132242    0.050900    0.000000   -0.585369   -0.200706    0.785532
    0.132242    0.059383    0.000000   -0.541612   -0.234902    0.807141
    0.132242    0.067867    0.000000   -0.509689   -0.266227    0.818132
    0.132242    0.076350    0.000000   -0.486397   -0.297226    0.821629
    0.132242    0.084833    0.000000   -0.470144   -0.330090    0.818538
    0.132242    0.093317    0.000000   -0.460497   -0.367363    0.808076
    0.132242    0.101800    0.000000   -0.458120   -0.412702    0.787276
    0.132242    0.110283    0.000000   -0.464950   -0.471970    0.749043
    0.132242    0.118767    0.000000   -0.484282   -0.554699    0.676594
    0.132242    0.127250    0.000000   -0.518196   -0.672928    0.527864
    0.132242    0.135733    0.000000   -0.546624   -0.811375    0.207059
    0.132242    0.144217    0.000000   -0.475563   -0.816444   -0.327504
    0.132242    0.152700    0.000000   -0.298443   -0.602195   -0.740468
    0.132242    0.161183    0.000000   -0.162631   -0.394138   -0.904548
    0.132242    0.169667    0.000000   -0.086716   -0.260204   -0.961652
    0.132242    0.178150    0.000000   -0.045181   -0.175890   -0.983372
    0.132242    0.186633    0.000000   -0.021870   -0.120212   -0.992507
    0.132242    0.195117    0.000000   -0.008560   -0.081562   -0.996631
    0.132242    0.203600    0.000000   -0.000958   -0.053613   -0.998561
    0.132242    0.212083    0.000000    0.003307   -0.032771   -0.999457
    0.132242    0.220567    0.000000    0.005601   -0.016927   -0.999841
    0.132242    0.229050    0.000000    0.006741   -0.004821   -0.999966
    0.132242    0.237533    0.000000    0.007232    0.004298   -0.999965
    0.132242    0.246017    0.000000    0.007394    0.010881   -0.999913
    0.132242    0.254500    0.000000    0.007442    0.015234   -0.999856
    0.132242    0.262983    0.000000    0.007524    0.017617   -0.999816
    0.132242    0.271467    0.000000    0.007740    0.018300   -0.999803
    0.132242    0.279950    0.000000    0.008145    0.017579   -0.999812
    0.132242    0.288433    0.000000    0.008758    0.015745   -0.999838
    0.132242    0.296917    0.000000    0.009573    0.013059   -0.999869
    0.132242    0.305400    0.000000    0.010575    0.009716   -0.999897
    0.132242    0.313883    0.000000    0.011760    0.005845   -0.999914
    0.132242    0.322367    0.000000    0.013148    0.001520   -0.999912
    0.132242    0.330850    0.000000    0.014793   -0.003213   -0.999885
    0.132242    0.339333    0.000000    0.016779   -0.008310   -0.999825
    0.132242    0.347817    0.000000    0.019215   -0.013705   -0.999721
    0.132242    0.356300    0.000000    0.022213   -0.019299   -0.999567
    0.132242    0.364783    0.000000    0.025868   -0.024969   -0.999353
    0.132242    0.373267    0.000000    0.030237   -0.030594   -0.999074
    0.132242    0.381750    0.000000    0.035330   -0.036086   -0.998724
    0.132242    0.390233    0.000000    0.041114   -0.041418   -0.998296
    0.132242    0.398717    0.000000    0.047535   -0.046630   -0.997781
    0.132242    0.407200    0.000000    0.054535   -0.051826   -0.997166
    0.132242    0.415683    0.000000    0.062065   -0.057146   -0.996435
    0.132242    0.424167    0.000000    0.070075   -0.062743   -0.995567
    0.132242    0.432650    0.000000    0.078498   -0.068754   -0.994541
    0.132242    0.441133    0.000000    0.087213   -0.075271   -0.993342
    0.132242    0.449617    0.000000    0.096026   -0.082325   -0.991969
    0.132242    0.458100    0.000000    0.104650   -0.089869   -0.990440
    0.132242    0.466583    0.000000    0.112731   -0.097773   -0.988803
    0.132242    0.475067    0.000000    0.119899   -0.105849   -0.987127
    0.132242    0.483550    0.000000    0.125856   -0.113899   -0.985488
    0.132242    0.492033    0.000000    0.130466   -0.121786   -0.983944
    0.132242    0.500517    0.000000    0.133816   -0.129512   -0.982507
  
    0.146936   -0.339333    0.000000   -0.091390   -0.092407   -0.991518
    0.146936   -0.330850    0.000000   -0.083495   -0.072017   -0.993902
    0.146936   -0.322367    0.000000   -0.074607   -0.052985   -0.995804
    0.146936   -0.313883    0.000000   -0.064640   -0.036138   -0.997254
    0.146936   -0.305400    0.000000   -0.053917   -0.022026   -0.998302
    0.146936   -0.296917    0.000000   -0.042956   -0.010931   -0.999017
    0.146936   -0.288433    0.000000   -0.032293   -0.002994   -0.999474
    0.146936   -0.279950    0.000000   -0.022362    0.001659   -0.999749
    0.146936   -0.271467    0.000000   -0.013423    0.002835   -0.999906
    0.146936   -0.262983    0.000000   -0.005500    0.000249   -0.999985
    0.146936   -0.254500    0.000000    0.001661   -0.006475   -0.999978
    0.146936   -0.246017    0.000000    0.008631   -0.017812   -0.999804
    0.146936   -0.237533    0.000000    0.016313   -0.034412   -0.999275
    0.146936   -0.229050    0.000000    0.025980   -0.057259   -0.998021
    0.146936   -0.220567    0.000000    0.039365   -0.087921   -0.995349
    0.146936   -0.212083    0.000000    0.058849   -0.128859   -0.989915
    0.146936   -0.203600    0.000000    0.087770   -0.183712   -0.979054
    0.146936   -0.195117    0.000000    0.130663   -0.257151   -0.957497
    0.146936   -0.186633    0.000000    0.192748   -0.353170   -0.915488
    0.146936   -0.178150    0.000000    0.276818   -0.469549   -0.838388
    0.146936   -0.169667    0.000000    0.376428   -0.589062   -0.715058
    0.146936   -0.161183    0.000000    0.473246   -0.681563   -0.558131
    0.146936   -0.152700    0.000000    0.550814   -0.728582   -0.407152
    0.146936   -0.144217    0.000000    0.607741   -0.736915   -0.295983
    0.146936   -0.135733    0.000000    0.651175   -0.722418   -0.232557
    0.146936   -0.127250    0.000000    0.687097   -0.695982   -0.208584
    0.146936   -0.118767    0.000000    0.718228   -0.662588   -0.212428
    0.146936   -0.110283    0.000000    0.745262   -0.624074   -0.234769
    0.146936   -0.101800    0.000000    0.767938   -0.580912   -0.269838
    0.146936   -0.093317    0.000000    0.785403   -0.532904   -0.314889
    0.146936   -0.084833    0.000000    0.796231   -0.479475   -0.368944
    0.146936   -0.076350    0.000000    0.798478   -0.419987   -0.431328
    0.146936   -0.067867    0.000000    0.790011   -0.354166   -0.500448
    0.146936   -0.059383    0.000000    0.769134   -0.282496   -0.573262
    0.146936   -0.050900    0.000000    0.735203   -0.206284   -0.645696
    0.146936   -0.042417    0.000000    0.688707   -0.127176   -0.713799
    0.146936   -0.033933    0.000000    0.630375   -0.046121   -0.774920
    0.146936   -0.025450    0.000000    0.559099    0.038104   -0.828225
    0.146936   -0.016967    0.000000    0.467401    0.131625   -0.874191
    0.146936   -0.008483    0.000000    0.326289    0.253765   -0.910570
    0.146936   -0.000000    0.000000    0.004770    0.466865   -0.884316
    0.146936    0.008483    0.000000   -0.773568    0.614887   -0.153318
    0.146936    0.016967    0.000000   -0.785286    0.225874    0.576460
    0.146936    0.025450    0.000000   -0.668433    0.048342    0.742199
    0.146936    0.033933    0.000000   -0.597903   -0.041575    0.800490
    0.146936    0.042417    0.000000   -0.552362   -0.100162    0.827565
    0.146936    0.050900    0.000000   -0.521323   -0.144748    0.840993
    0.146936    0.059383    0.000000   -0.499974   -0.182474    0.846599
    0.146936    0.067867    0.000000   -0.485866   -0.217073    0.846648
    0.146936    0.076350    0.000000   -0.477758   -0.250971    0.841879
    0.146936    0.084833    0.000000   -0.475248   -0.286204    0.832002
    0.146936    0.093317    0.000000   -0.478756   -0.325033    0.815565
    0.146936    0.101800    0.000000   -0.489729   -0.370589    0.789195
    0.146936    0.110283    0.000000   -0.510999   -0.427720    0.745611
    0.146936    0.118767    0.000000   -0.546942   -0.503876    0.668554
    0.146936    0.127250    0.000000   -0.600709   -0.607242    0.520005
    0.146936    0.135733    0.000000   -0.653696   -0.723756    0.221042
    0.146936    0.144217    0.000000   -0.613954   -0.743523   -0.265017
    0.146936    0.152700    0.000000   -0.441579   -0.583993   -0.681146
    0.146936    0.161183    0.000000   -0.278823   -0.401584   -0.872346
    0.146936    0.169667    0.000000   -0.176047   -0.274841   -0.945235
    0.146936    0.178150    0.000000   -0.114648   -0.192596   -0.974558
    0.146936    0.186633    0.000000   -0.076926   -0.137636   -0.987491
    0.146936    0.195117    0.000000   -0.052795   -0.099322   -0.993654
    0.146936    0.203600    0.000000   -0.036715   -0.071595   -0.996758
    0.146936    0.212083    0.000000   -0.025537   -0.050950   -0.998375
    0.146936    0.220567    0.000000   -0.017400   -0.035297   -0.999225
    0.146936    0.229050    0.000000   -0.011181   -0.023377   -0.999664
    0.146936    0.237533    0.000000   -0.006195   -0.014425   -0.999877
    0.146936    0.246017    0.000000   -0.002031   -0.007964   -0.999966
    0.146936    0.254500    0.000000    0.001551   -0.003665   -0.999992
    0.146936    0.262983    0.000000    0.004695   -0.001252   -0.999988
    0.146936    0.271467    0.000000    0.007497   -0.000450   -0.999972
    0.146936    0.279950    0.000000    0.010033   -0.000980   -0.999949
    0.146936    0.288433    0.000000    0.012370   -0.002578   -0.999920
    0.146936    0.296917    0.000000    0.014577   -0.005030   -0.999881
    0.146936    0.305400    0.000000    0.016726   -0.008186   -0.999827
    0.146936    0.313883    0.000000    0.018896   -0.011963   -0.999750
    0.146936    0.322367    0.000000    0.021178   -0.016328   -0.999642
    0.146936    0.330850    0.000000    0.023680   -0.021274   -0.999493
    0.146936    0.339333    0.000000    0.026523   -0.026785   -0.999289
    0.146936    0.347817    0.000000    0.029838   -0.032815   -0.999016
    0.146936    0.356300    0.000000    0.033748   -0.039269   -0.998659
    0.146936    0.364783    0.000000    0.038357   -0.046013   -0.998204
    0.146936    0.373267    0.000000    0.043732   -0.052897   -0.997642
    0.146936    0.381750    0.000000    0.049900   -0.059797   -0.996963
    0.146936    0.390233    0.000000    0.056848   -0.066652   -0.996156
    0.146936    0.398717    0.000000    0.064545   -0.073480   -0.995206
    0.146936    0.407200    0.000000    0.072953   -0.080368   -0.994092
    0.146936    0.415683    0.000000    0.082028   -0.087440   -0.992787
    0.146936    0.424167    0.000000    0.091701   -0.094812   -0.991263
    0.146936    0.432650    0.000000    0.101840   -0.102550   -0.989501
    0.146936    0.441133    0.000000    0.112211   -0.110628   -0.987507
    0.146936    0.449617    0.000000    0.122444   -0.118904   -0.985327
    0.146936    0.458100    0.000000    0.132042   -0.127122   -0.983059
    0.146936    0.466583    0.000000    0.140443   -0.134947   -0.980849
    0.146936    0.475067    0.000000    0.147136   -0.142045   -0.978864
    0.146936    0.483550    0.000000    0.151811   -0.148188   -0.977238
    0.146936    0.492033    0.000000    0.154465   -0.153359   -0.976023
    0.146936    0.500517    0.000000    0.155427   -0.157794   -0.975163
    0.146936    0.509000    0.000000    0.155282   -0.161968   -0.974502
  
    0.161629   -0.330850    0.000000   -0.156006   -0.144609   -0.977113
    0.161629   -0.322367    0.000000   -0.134637   -0.113141   -0.984414
    0.161629   -0.313883    0.000000   -0.112335   -0.086283   -0.989917
    0.161629   -0.305400    0.000000   -0.090065   -0.064631   -0.993837
    0.161629   -0.296917    0.000000   -0.068594   -0.048124   -0.996483
    0.161629   -0.288433    0.000000   -0.048422   -0.036429   -0.998162
    0.161629   -0.279950    0.000000   -0.029817   -0.029206   -0.999129
    0.161629   -0.271467    0.000000   -0.012847   -0.026209   -0.999574
    0.161629   -0.262983    0.000000    0.002625   -0.027294   -0.999624
    0.161629   -0.254500    0.000000    0.016967   -0.032388   -0.999331
    0.161629   -0.246017    0.000000    0.030805   -0.041486   -0.998664
    0.161629   -0.237533    0.000000    0.045025   -0.054699   -0.997487
    0.161629   -0.229050    0.000000    0.060768   -0.072340   -0.995527
    0.161629   -0.220567    0.000000    0.079440   -0.095026   -0.992300
    0.161629   -0.212083    0.000000    0.102734   -0.123738   -0.986983
    0.161629   -0.203600    0.000000    0.132655   -0.159795   -0.978197
    0.161629   -0.195117    0.000000    0.171414   -0.204601   -0.963720
    0.161629   -0.186633    0.000000    0.220997   -0.258958   -0.940266
    0.161629   -0.178150    0.000000    0.282115   -0.321758   -0.903816
    0.161629   -0.169667    0.000000    0.352620   -0.388399   -0.851355
    0.161629   -0.161183    0.000000    0.426651   -0.450573   -0.784189
    0.161629   -0.152700    0.000000    0.496459   -0.499262   -0.710117
    0.161629   -0.144217    0.000000    0.556331   -0.529294   -0.640581
    0.161629   -0.135733    0.000000    0.604800   -0.540949   -0.584457
    0.161629   -0.127250    0.000000    0.643515   -0.537753   -0.544711
    0.161629   -0.118767    0.000000    0.675036   -0.523658   -0.519720
    0.161629   -0.110283    0.000000    0.701477   -0.501616   -0.506272
    0.161629   -0.101800    0.000000    0.724066   -0.473299   -0.501714
    0.161629   -0.093317    0.000000    0.743138   -0.439316   -0.504726
    0.161629   -0.084833    0.000000    0.758292   -0.399552   -0.515123
    0.161629   -0.076350    0.000000    0.768612   -0.353519   -0.533160
    0.161629   -0.067867    0.000000    0.772951   -0.300655   -0.558708
    0.161629   -0.059383    0.000000    0.770276   -0.240522   -0.590614
    0.161629   -0.050900    0.000000    0.760075   -0.172775   -0.626446
    0.161629   -0.042417    0.000000    0.742687   -0.096652   -0.662627
    0.161629   -0.033933    0.000000    0.719383   -0.009466   -0.694549
    0.161629   -0.025450    0.000000    0.691893    0.097519   -0.715384
    0.161629   -0.016967    0.000000    0.659683    0.253342   -0.707556
    0.161629   -0.008483    0.000000    0.588230    0.573623   -0.570037
    0.161629   -0.000000    0.000000    0.005905    0.925442    0.378844
    0.161629    0.008483    0.000000   -0.398757    0.394735    0.827755
    0.161629    0.016967    0.000000   -0.448594    0.174276    0.876579
    0.161629    0.025450    0.000000   -0.451963    0.065031    0.889663
    0.161629    0.033933    0.000000   -0.446598   -0.004674    0.894723
    0.161629    0.042417    0.000000   -0.440558   -0.056158    0.895966
    0.161629    0.050900    0.000000   -0.436355   -0.098085    0.894412
    0.161629    0.059383    0.000000   -0.434938   -0.134874    0.890302
    0.161629    0.067867    0.000000   -0.436750   -0.169208    0.883526
    0.161629    0.076350    0.000000   -0.442163   -0.203011    0.873658
    0.161629    0.084833    0.000000   -0.451776   -0.237983    0.859804
    0.161629    0.093317    0.000000   -0.466714   -0.276039    0.840226
    0.161629    0.101800    0.000000   -0.489042   -0.319843    0.811504
    0.161629    0.110283    0.000000   -0.522282   -0.373507    0.766625
    0.161629    0.118767    0.000000   -0.571773   -0.443312    0.690326
    0.161629    0.127250    0.000000   -0.642252   -0.536187    0.547737
    0.161629    0.135733    0.000000   -0.718526   -0.642126    0.267196
    0.161629    0.144217    0.000000   -0.710503   -0.675862   -0.195947
    0.161629    0.152700    0.000000   -0.549825   -0.553360   -0.625687
    0.161629    0.161183    0.000000   -0.370908   -0.392210   -0.841783
    0.161629    0.169667    0.000000   -0.248929   -0.274310   -0.928864
    0.161629    0.178150    0.000000   -0.172616   -0.196367   -0.965217
    0.161629    0.186633    0.000000   -0.123788   -0.143905   -0.981819
    0.161629    0.195117    0.000000   -0.091141   -0.107207   -0.990051
    0.161629    0.203600    0.000000   -0.068246   -0.080593   -0.994408
    0.161629    0.212083    0.000000   -0.051384   -0.060738   -0.996830
    0.161629    0.220567    0.000000   -0.038330   -0.045648   -0.998222
    0.161629    0.229050    0.000000   -0.027736   -0.034115   -0.999033
    0.161629    0.237533    0.000000   -0.018797   -0.025396   -0.999501
    0.161629    0.246017    0.000000   -0.011056   -0.019026   -0.999758
    0.161629    0.254500    0.000000   -0.004278   -0.014684   -0.999883
    0.161629    0.262983    0.000000    0.001655   -0.012105   -0.999925
    0.161629    0.271467    0.000000    0.006819   -0.011038   -0.999916
    0.161629    0.279950    0.000000    0.011302   -0.011238   -0.999873
    0.161629    0.288433    0.000000    0.015222   -0.012484   -0.999806
    0.161629    0.296917    0.000000    0.018726   -0.014606   -0.999718
    0.161629    0.305400    0.000000    0.021979   -0.017503   -0.999605
    0.161629    0.313883    0.000000    0.025157   -0.021138   -0.999460
    0.161629    0.322367    0.000000    0.028435   -0.025526   -0.999270
    0.161629    0.330850    0.000000    0.031988   -0.030710   -0.999016
    0.161629    0.339333    0.000000    0.035982   -0.036726   -0.998677
    0.161629    0.347817    0.000000    0.040567   -0.043569   -0.998226
    0.161629    0.356300    0.000000    0.045861   -0.051168   -0.997637
    0.161629    0.364783    0.000000    0.051937   -0.059377   -0.996884
    0.161629    0.373267    0.000000    0.058821   -0.068004   -0.995950
    0.161629    0.381750    0.000000    0.066491   -0.076850   -0.994823
    0.161629    0.390233    0.000000    0.074899   -0.085775   -0.993495
    0.161629    0.398717    0.000000    0.083994   -0.094722   -0.991954
    0.161629    0.407200    0.000000    0.093731   -0.103717   -0.990180
    0.161629    0.415683    0.000000    0.104060   -0.112830   -0.988150
    0.161629    0.424167    0.000000    0.114890   -0.122108   -0.985845
    0.161629    0.432650    0.000000    0.126035   -0.131516   -0.983269
    0.161629    0.441133    0.000000    0.137166   -0.140889   -0.980477
    0.161629    0.449617    0.000000    0.147786   -0.149911   -0.977592
    0.161629    0.458100    0.000000    0.157269   -0.158153   -0.974810
    0.161629    0.466583    0.000000    0.164964   -0.165160   -0.972373
    0.161629    0.475067    0.000000    0.170370   -0.170586   -0.970502
    0.161629    0.483550    0.000000    0.173290   -0.174333   -0.969319
    0.161629    0.492033    0.000000    0.173928   -0.176620   -0.968790
    0.161629    0.500517    0.000000    0.172840   -0.177974   -0.968737
    0.161629    0.509000    0.000000    0.170802   -0.179131   -0.968885
    0.161629    0.517483    0.000000    0.168639   -0.180922   -0.968931
  
    0.176323   -0.322367    0.000000   -0.212232   -0.161469   -0.963787
    0.176323   -0.313883    0.000000   -0.168368   -0.121976   -0.978148
    0.176323   -0.305400    0.000000   -0.128648   -0.092205   -0.987395
    0.176323   -0.296917    0.000000   -0.093325   -0.070755   -0.993118
    0.176323   -0.288433    0.000000   -0.062078   -0.056123   -0.996492
    0.176323   -0.279950    0.000000   -0.034449   -0.047103   -0.998296
    0.176323   -0.271467    0.000000   -0.009983   -0.042827   -0.999033
    0.176323   -0.262983    0.000000    0.011796   -0.042691   -0.999019
    0.176323   -0.254500    0.000000    0.031469   -0.046264   -0.998433
    0.176323   -0.246017    0.000000    0.049788   -0.053254   -0.997339
    0.176323   -0.237533    0.000000    0.067697   -0.063523   -0.995682
    0.176323   -0.229050    0.000000    0.086309   -0.077123   -0.993279
    0.176323   -0.220567    0.000000    0.106884   -0.094325   -0.989787
    0.176323   -0.212083    0.000000    0.130792   -0.115615   -0.984645
    0.176323   -0.203600    0.000000    0.159471   -0.141621   -0.976992
    0.176323   -0.195117    0.000000    0.194293   -0.172925   -0.965581
    0.176323   -0.186633    0.000000    0.236270   -0.209702   -0.948790
    0.176323   -0.178150    0.000000    0.285528   -0.251167   -0.924873
    0.176323   -0.169667    0.000000    0.340685   -0.295024   -0.892689
    0.176323   -0.161183    0.000000    0.398614   -0.337411   -0.852796
    0.176323   -0.152700    0.000000    0.455166   -0.373834   -0.808129
    0.176323   -0.144217    0.000000    0.506755   -0.400802   -0.763254
    0.176323   -0.135733    0.000000    0.551675   -0.416959   -0.722357
    0.176323   -0.127250    0.000000    0.590226   -0.422926   -0.687581
    0.176323   -0.118767    0.000000    0.623879   -0.420302   -0.658879
    0.176323   -0.110283    0.000000    0.654323   -0.410663   -0.634993
    0.176323   -0.101800    0.000000    0.682850   -0.395005   -0.614563
    0.176323   -0.093317    0.000000    0.710128   -0.373598   -0.596777
    0.176323   -0.084833    0.000000    0.736270   -0.346087   -0.581490
    0.176323   -0.076350    0.000000    0.761065   -0.311669   -0.568896
    0.176323   -0.067867    0.000000    0.784320   -0.269240   -0.558885
    0.176323   -0.059383    0.000000    0.806285   -0.217358   -0.550146
    0.176323   -0.050900    0.000000    0.828219   -0.153853   -0.538872
    0.176323   -0.042417    0.000000    0.853178   -0.074552   -0.516264
    0.176323   -0.033933    0.000000    0.886671    0.030252   -0.461409
    0.176323   -0.025450    0.000000    0.930851    0.184753   -0.315249
    0.176323   -0.016967    0.000000    0.902401    0.419646    0.097827
    0.176323   -0.008483    0.000000    0.448004    0.506580    0.736661
    0.176323   -0.000000    0.000000    0.001701    0.342621    0.939472
    0.176323    0.008483    0.000000   -0.184715    0.211082    0.959857
    0.176323    0.016967    0.000000   -0.264751    0.123579    0.956366
    0.176323    0.025450    0.000000   -0.303837    0.060472    0.950803
    0.176323    0.033933    0.000000   -0.325586    0.011346    0.945444
    0.176323    0.042417    0.000000   -0.339869   -0.029303    0.940016
    0.176323    0.050900    0.000000   -0.351380   -0.064756    0.933991
    0.176323    0.059383    0.000000   -0.362599   -0.097207    0.926862
    0.176323    0.067867    0.000000   -0.374999   -0.128270    0.918108
    0.176323    0.076350    0.000000   -0.389666   -0.159283    0.907077
    0.176323    0.084833    0.000000   -0.407708   -0.191547    0.892796
    0.176323    0.093317    0.000000   -0.430655   -0.226625    0.873600
    0.176323    0.101800    0.000000   -0.460948   -0.266765    0.846382
    0.176323    0.110283    0.000000   -0.502609   -0.315530    0.804875
    0.176323    0.118767    0.000000   -0.561931   -0.378557    0.735478
    0.176323    0.127250    0.000000   -0.646147   -0.462950    0.606771
    0.176323    0.135733    0.000000   -0.747125   -0.564856    0.350345
    0.176323    0.144217    0.000000   -0.780067   -0.617749   -0.099408
    0.176323    0.152700    0.000000   -0.639168   -0.526288   -0.560790
    0.176323    0.161183    0.000000   -0.447556   -0.380223   -0.809397
    0.176323    0.169667    0.000000   -0.309389   -0.269008   -0.912093
    0.176323    0.178150    0.000000   -0.220961   -0.195014   -0.955587
    0.176323    0.186633    0.000000   -0.163343   -0.145197   -0.975826
    0.176323    0.195117    0.000000   -0.124008   -0.110328   -0.986129
    0.176323    0.203600    0.000000   -0.095738   -0.084976   -0.991773
    0.176323    0.212083    0.000000   -0.074332   -0.065964   -0.995049
    0.176323    0.220567    0.000000   -0.057277   -0.051397   -0.997034
    0.176323    0.229050    0.000000   -0.043056   -0.040124   -0.998267
    0.176323    0.237533    0.000000   -0.030777   -0.031443   -0.999032
