      #Energy        TDOS
      -3.08084       1.42500
      -2.88984       1.28400
      -2.69884       1.58900
      -2.50784       1.75700
      -2.31684       1.57000
      -2.12584       2.55700
      -1.93484       1.45700
      -1.74384       1.39200
      -1.55184       2.58600
      -1.36084       2.50000
      -1.16984       1.67700
      -0.97884       1.54600
      -0.78784       1.40300
      -0.59684       1.72400
      -0.40584       1.09800
      -0.21484       0.07325
      -0.02384       0.00002
       0.16716       0.00000
       0.35816       0.03184
       0.54916       0.03890
       0.74016       0.13480
       0.93116       0.75490
       1.12216       1.59600
       1.31316       2.24700
       1.50416       1.47200
       1.69516       2.26100
       1.88716       1.07100
       2.07816       1.61300
       2.26916       1.28900
       2.46016       2.94800
       2.65116       1.67200
       2.84216       1.77300
       3.03316       1.92500
       3.22416       3.71900
       3.41516       4.06400
       3.60616       2.76900
       3.79716       0.20320
       3.98816       0.50950
       4.17916       0.61910
       4.37016       0.74680
       4.56116       1.62500
       4.75216       1.87300
       4.94316       2.66400
       5.13416       2.91800
       5.32616       3.91700
       5.51716       3.93100
       5.70816       3.67300
       5.89916       4.27200
       6.09016       4.70900
       6.28116       3.89600
       6.47216       5.79000
       6.66316       5.70500
       6.85416       5.49700
       7.04516       5.15400
       7.23616       7.27400
       7.42716       7.03000
       7.61816       6.63300
       7.80916       6.68100
       8.00016       8.00900
       8.19116       6.14600
       8.38216       6.82600
       8.57316       7.42700
       8.76516       6.92800
       8.95616       8.08300
       9.14716       7.15400
       9.33816       7.06200
       9.52916       8.33400
       9.72016       7.49500
       9.91116       7.44100
      10.10216       8.65600
      10.29316       7.68400
      10.48416       8.00600
      10.67516       7.99100
      10.86616       9.92500
      11.05716       8.22600
      11.24816       8.69400
      11.43916       9.41800
      11.63016       8.81100
      11.82116       8.56900
      12.01216       9.68500
      12.20416       9.43200
      12.39516       8.79100
      12.58616       9.53400
      12.77716      10.77000
      12.96816       8.71200
      13.15916       8.79300
      13.35016       9.35200
      13.54116      11.09000
      13.73216       9.30300
      13.92316      11.31000
      14.11416       9.65200
      14.30516       9.16600
      14.49616       6.50800
      14.68716       4.40800
      14.87816       1.84400
      15.06916       2.11900
      15.26016       1.51500
      15.45216       1.33500
      15.64316       1.07200
      15.83416       0.44090
      16.02516       0.62230
      16.21616       0.09077
      16.40716       0.05890
      16.59816       0.00001
      16.78916       0.00000
      16.98016       0.00000
      17.17116       0.00000
      17.36216       0.00000
      17.55316       0.00000
      17.74416       0.00000
      17.93516       0.00000
      18.12616       0.00000
      18.31716       0.00000
      18.50816       0.00000
      18.69916       0.00000
      18.89116       0.00000
