      #Energy        TDOS
     -16.31399       0.00000
     -16.13099       0.00000
     -15.94799       0.00000
     -15.76499       0.00000
     -15.58299       0.00000
     -15.39999       0.00000
     -15.21699       0.00000
     -15.03399       0.00000
     -14.85099       0.00000
     -14.66799       0.00000
     -14.48599       0.00000
     -14.30299       0.00000
     -14.11999       0.00000
     -13.93699       0.00000
     -13.75399       0.00000
     -13.57199       0.00000
     -13.38899       0.00000
     -13.20599       0.00000
     -13.02299       0.00000
     -12.83999       0.00000
     -12.65699       0.00000
     -12.47499       0.00000
     -12.29199       0.00000
     -12.10899       0.00000
     -11.92599       0.00002
     -11.74299       0.36740
     -11.55999       1.03400
     -11.37799       1.06300
     -11.19499       1.13900
     -11.01199       1.18700
     -10.82899       1.41400
     -10.64599       1.88300
     -10.46299       1.79500
     -10.28099       0.79420
     -10.09799       0.26220
      -9.91499       0.00197
      -9.73199       0.23300
      -9.54899       0.74470
      -9.36599       1.61900
      -9.18399       1.60600
      -9.00099       1.03600
      -8.81799       1.13600
      -8.63499       1.03000
      -8.45199       0.75550
      -8.26899       0.76810
      -8.08699       0.81290
      -7.90399       0.80140
      -7.72099       0.39640
      -7.53799       0.00037
      -7.35499       0.00000
      -7.17299       0.00000
      -6.98999       0.00000
      -6.80699       0.00000
      -6.62399       0.00000
      -6.44099       0.00000
      -6.25799       0.00000
      -6.07599       0.00000
      -5.89299       0.00000
      -5.70999       0.00000
      -5.52699       0.00000
      -5.34399       0.00000
      -5.16099       0.00000
      -4.97899       0.00000
      -4.79599       0.00000
      -4.61299       0.00000
      -4.42999       0.00000
      -4.24699       0.00000
      -4.06399       0.00000
      -3.88199       0.00000
      -3.69899       0.00001
      -3.51599       0.20630
      -3.33299       0.60790
      -3.14999       0.72900
      -2.96699       1.38900
      -2.78499       2.17300
      -2.60199       2.01100
      -2.41899       2.40900
      -2.23599       2.66600
      -2.05299       2.65600
      -1.86999       3.27000
      -1.68799       1.87700
      -1.50499       0.85990
      -1.32199       0.97640
      -1.13899       1.38500
      -0.95599       2.48100
      -0.77399       1.79400
      -0.59099       1.33600
      -0.40799       1.28300
      -0.22499       1.29400
      -0.04199       1.32500
       0.14101       0.41940
       0.32301       0.41200
       0.50601       0.57330
       0.68901       1.15900
       0.87201       2.28200
       1.05501       1.69500
       1.23801       0.82340
       1.42001       1.18900
       1.60301       0.50490
       1.78601       2.08200
       1.96901       1.70100
       2.15201       1.43300
       2.33501       0.80300
       2.51701       3.20200
       2.70001       3.05500
       2.88301       4.06500
       3.06601       2.74600
       3.24901       3.37700
       3.43201       1.37300
       3.61401       0.01272
       3.79701       0.00761
       3.98001       0.45790
       4.16301       0.76610
       4.34601       0.88130
       4.52901       1.18600
       4.71101       2.26500
       4.89401       2.60500
       5.07701       3.32000
       5.26001       4.08800
       5.44301       4.56500
       5.62501       4.87200
       5.80801       4.07900
       5.99101       4.85500
       6.17401       7.62100
       6.35701       7.26100
       6.54001       6.52300
       6.72201       8.09700
       6.90501       5.83700
       7.08801       7.60100
       7.27101       6.39700
       7.45401       8.51600
       7.63701       8.27200
       7.81901       9.41900
       8.00201       7.95200
       8.18501       7.97000
       8.36801       9.35100
       8.55101       7.53800
       8.73401       7.57400
       8.91601       9.27500
       9.09901       8.54600
       9.28201       8.51000
       9.46501       9.70200
       9.64801      10.99000
       9.83101       8.99100
      10.01301      10.21000
      10.19601      10.56000
      10.37901       8.35600
      10.56201      10.75000
      10.74501       9.51800
      10.92801       9.61300
      11.11001      10.35000
      11.29301      10.09000
      11.47601      12.56000
      11.65901      11.36000
      11.84201       9.72200
      12.02401      11.46000
      12.20701      11.01000
      12.39001      12.04000
      12.57301      10.45000
      12.75601      12.01000
      12.93901      10.15000
      13.12101       9.52700
      13.30401       7.39900
      13.48701       5.54700
      13.67001       3.49500
      13.85301       2.42900
      14.03601       1.04000
      14.21801       0.18550
      14.40101       0.00004
      14.58401       0.00000
      14.76701       0.00000
      14.95001       0.00000
      15.13301       0.00000
      15.31501       0.00000
      15.49801       0.00000
      15.68101       0.00000
      15.86401       0.00000
      16.04701       0.00000
      16.23001       0.00000
      16.41201       0.00000
      16.59501       0.00000
