      #Energy        TDOS
     -22.50020       0.00000
     -22.31320       0.00000
     -22.12620       0.00000
     -21.93920       0.00000
     -21.75320       0.00000
     -21.56620       0.00000
     -21.37920       0.00000
     -21.19220      10.01000
     -21.00520      22.11000
     -20.81920       0.00023
     -20.63220       0.00000
     -20.44520       0.00000
     -20.25820       0.00000
     -20.07220       0.00000
     -19.88520       0.00000
     -19.69820       0.00000
     -19.51120       0.00000
     -19.32520       0.00000
     -19.13820       0.00000
     -18.95120       0.00000
     -18.76420       0.00000
     -18.57720       0.00000
     -18.39120       0.00000
     -18.20420       0.00000
     -18.01720       0.00000
     -17.83020       0.00000
     -17.64420       0.00000
     -17.45720       0.00000
     -17.27020       0.00000
     -17.08320       0.00000
     -16.89620       0.00000
     -16.71020       0.00000
     -16.52320       0.00000
     -16.33620       0.00000
     -16.14920       0.00000
     -15.96320       0.00000
     -15.77620       0.00000
     -15.58920       0.00000
     -15.40220       0.00000
     -15.21620       0.00000
     -15.02920       0.00000
     -14.84220       0.00000
     -14.65520       0.00000
     -14.46820       0.00000
     -14.28220       0.00000
     -14.09520       0.00000
     -13.90820       0.00000
     -13.72120       0.00000
     -13.53520       0.00000
     -13.34820       0.00000
     -13.16120       0.00000
     -12.97420       0.00000
     -12.78720       0.00000
     -12.60120       0.00000
     -12.41420       0.00000
     -12.22720       0.00000
     -12.04020       0.04370
     -11.85420       0.76660
     -11.66720       0.94070
     -11.48020       0.93040
     -11.29320       0.91400
     -11.10720       0.98090
     -10.92020       1.31500
     -10.73320       1.37000
     -10.54620       1.58400
     -10.35920       1.00500
     -10.17320       0.63900
      -9.98620       0.21780
      -9.79920       0.00882
      -9.61220       0.23730
      -9.42620       0.73280
      -9.23920       1.56000
      -9.05220       1.28000
      -8.86520       1.13600
      -8.67820       1.18400
      -8.49220       0.75920
      -8.30520       0.80560
      -8.11820       0.92390
      -7.93120       0.87420
      -7.74520       0.94590
      -7.55820       0.26020
      -7.37120       0.00000
      -7.18420       0.00000
      -6.99820       0.00000
      -6.81120       0.00000
      -6.62420       0.00000
      -6.43720       0.00000
      -6.25020       0.00000
      -6.06420       0.00000
      -5.87720       0.00000
      -5.69020       0.00000
      -5.50320       0.00000
      -5.31720       0.00000
      -5.13020       0.00000
      -4.94320       0.00000
      -4.75620       0.00000
      -4.56920       0.00000
      -4.38320       0.00000
      -4.19620       0.00000
      -4.00920       0.00000
      -3.82220       0.00000
      -3.63620       0.06507
      -3.44920       0.45520
      -3.26220       0.59860
      -3.07520       1.50300
      -2.88920       1.93900
      -2.70220       2.22600
      -2.51520       1.62500
      -2.32820       2.15500
      -2.14120       1.86800
      -1.95520       2.82900
      -1.76820       2.49600
      -1.58120       1.31800
      -1.39420       1.34000
      -1.20820       1.82500
      -1.02120       2.76200
      -0.83420       1.72700
      -0.64720       1.41800
      -0.46020       1.20000
      -0.27420       1.13000
      -0.08720       1.42900
       0.09980       0.24820
       0.28680       0.11480
       0.47280       0.08151
       0.65980       0.24060
       0.84680       0.27450
       1.03380       1.46200
       1.21980       1.96300
       1.40680       1.71800
       1.59380       0.84740
       1.78080       1.26500
       1.96780       2.07900
       2.15380       1.65200
       2.34080       1.71000
       2.52780       2.19000
       2.71480       1.75000
       2.90080       2.60100
       3.08780       3.99300
       3.27480       3.16800
       3.46180       4.16900
       3.64880       0.81090
       3.83480       0.00002
       4.02180       0.19980
       4.20880       0.60770
       4.39580       0.70320
       4.58180       0.80540
       4.76880       1.62400
       4.95580       2.36900
       5.14280       2.68400
       5.32980       3.29400
       5.51580       4.14300
       5.70280       4.47500
       5.88980       4.17300
       6.07680       4.20600
       6.26280       4.85600
       6.44980       5.67800
       6.63680       7.12700
       6.82380       6.38200
       7.00980       6.47500
       7.19680       7.06700
       7.38380       6.44800
       7.57080       7.43000
       7.75780       7.07600
       7.94380       8.07700
       8.13080       6.56900
       8.31780       8.73900
       8.50480       7.55100
       8.69080       8.16300
       8.87780       6.92800
       9.06480       7.17600
       9.25180       8.29300
       9.43880       9.33400
       9.62480       7.13000
       9.81180       9.65600
       9.99880       8.77600
      10.18580       9.05900
      10.37180       8.79700
      10.55880      10.11000
      10.74580       8.25100
      10.93280       8.89100
      11.11880       9.54200
      11.30580       8.90800
      11.49280      10.97000
      11.67980      10.03000
      11.86680      10.12000
      12.05280       9.07700
      12.23980      12.17000
      12.42680      10.23000
      12.61380       7.79000
      12.79980      10.77000
      12.98680      11.12000
      13.17380      10.00000
      13.36080       9.79400
      13.54780      10.63000
      13.73380      10.64000
      13.92080       9.39200
      14.10780       5.94600
      14.29480       4.74100
      14.48080       1.83100
      14.66780       1.84900
      14.85480       0.87010
      15.04180       0.68000
      15.22780       0.40100
      15.41480       0.08529
      15.60180       0.00001
      15.78880       0.00000
      15.97580       0.00000
      16.16180       0.00000
      16.34880       0.00000
      16.53580       0.00000
      16.72280       0.00000
      16.90880       0.00000
      17.09580       0.00000
      17.28280       0.00000
      17.46980       0.00000
      17.65680       0.00000
      17.84280       0.00000
